TradeID,Product,Delivery Start,Delivery End,isOTC,Execution time,Side,Market area,is Half Trade,Is Self Trade,Price,Currency,Quantity (MW)
1101972918,XBID_Hour_Power,20200412T080000Z,20200412T090000Z,N,20200411T220752.810Z,BUY,NL,N,N,1.70,EUR,0.3
1101972918,XBID_Hour_Power,20200412T080000Z,20200412T090000Z,N,20200411T220752.810Z,SELL,NL,N,N,1.70,EUR,0.3
1101972921,XBID_Hour_Power,20200412T090000Z,20200412T100000Z,N,20200411T220756.926Z,BUY,NL,N,N,2.96,EUR,0.1
1101972921,XBID_Hour_Power,20200412T090000Z,20200412T100000Z,N,20200411T220756.926Z,SELL,NL,N,N,2.96,EUR,0.1
1101972922,XBID_Hour_Power,20200412T090000Z,20200412T100000Z,N,20200411T220756.926Z,SELL,NL,N,N,2.95,EUR,0.1
1101972933,XBID_Hour_Power,20200412T110000Z,20200412T120000Z,N,20200411T220811.157Z,BUY,NL,N,N,2.24,EUR,0.3
1101973008,XBID_Hour_Power,20200412T070000Z,20200412T080000Z,N,20200411T221010.373Z,BUY,NL,N,N,8.35,EUR,0.3
1101973293,XBID_Hour_Power,20200412T040000Z,20200412T050000Z,N,20200411T221234.469Z,BUY,NL,N,N,11.46,EUR,1.2
1101973328,XBID_Hour_Power,20200412T040000Z,20200412T050000Z,N,20200411T221235.061Z,BUY,NL,N,N,11.50,EUR,1.2
1101973696,XBID_Hour_Power,20200412T030000Z,20200412T040000Z,N,20200411T221747.164Z,BUY,NL,N,N,9.96,EUR,2.5
1101973825,XBID_Hour_Power,20200412T120000Z,20200412T130000Z,N,20200411T221925.550Z,BUY,NL,Y,U,0.52,EUR,0.5
1101973930,XBID_Hour_Power,20200412T020000Z,20200412T030000Z,N,20200411T222058.336Z,SELL,NL,N,N,9.54,EUR,2.9
1101973931,XBID_Hour_Power,20200412T020000Z,20200412T030000Z,N,20200411T222058.336Z,SELL,NL,N,N,9.51,EUR,1.7
1101973932,XBID_Hour_Power,20200412T020000Z,20200412T030000Z,N,20200411T222058.336Z,SELL,NL,N,N,9.46,EUR,5.0
1101973933,XBID_Hour_Power,20200412T020000Z,20200412T030000Z,N,20200411T222058.336Z,SELL,NL,Y,U,9.30,EUR,1.0
1101973934,XBID_Hour_Power,20200412T020000Z,20200412T030000Z,N,20200411T222058.336Z,SELL,NL,N,N,9.11,EUR,1.0
1101973935,XBID_Hour_Power,20200412T020000Z,20200412T030000Z,N,20200411T222058.336Z,SELL,NL,N,N,9.10,EUR,1.0
1101974036,XBID_Hour_Power,20200412T010000Z,20200412T020000Z,N,20200411T222254.550Z,SELL,NL,N,N,10.40,EUR,0.4
1101974037,XBID_Hour_Power,20200412T010000Z,20200412T020000Z,N,20200411T222254.550Z,SELL,NL,N,N,10.33,EUR,1.0
1101974038,XBID_Hour_Power,20200412T010000Z,20200412T020000Z,N,20200411T222254.550Z,SELL,NL,N,N,10.33,EUR,3.6
1101974039,XBID_Hour_Power,20200412T010000Z,20200412T020000Z,N,20200411T222254.550Z,SELL,NL,N,N,10.33,EUR,0.4
1101974040,XBID_Hour_Power,20200412T010000Z,20200412T020000Z,N,20200411T222254.550Z,SELL,NL,N,N,10.32,EUR,2.9
1101974041,XBID_Hour_Power,20200412T010000Z,20200412T020000Z,N,20200411T222254.550Z,SELL,NL,N,N,10.32,EUR,1.7
1101974042,XBID_Hour_Power,20200412T010000Z,20200412T020000Z,N,20200411T222254.550Z,SELL,NL,N,N,10.32,EUR,3.3
1101974043,XBID_Hour_Power,20200412T010000Z,20200412T020000Z,N,20200411T222254.550Z,SELL,NL,N,N,10.32,EUR,1.7
