TradeID,Product,Delivery Start,Delivery End,isOTC,Execution time,Side,Market area,is Half Trade,Is Self Trade,Price,Currency,Quantity (MW)
1130519519,XBID_Hour_Power,20201008T020000Z,20201008T030000Z,N,20201007T220534.799Z,SELL,NL,N,N,16.47,EUR,1.1
1130519998,XBID_Hour_Power,20201008T030000Z,20201008T040000Z,N,20201007T220948.586Z,BUY,NL,N,N,20.51,EUR,0.2
1130520812,XBID_Hour_Power,20201008T020000Z,20201008T030000Z,N,20201007T221642.115Z,SELL,NL,N,N,20.00,EUR,3.4
1130520813,XBID_Hour_Power,20201008T020000Z,20201008T030000Z,N,20201007T221642.115Z,SELL,NL,N,N,20.00,EUR,5.0
1130520814,XBID_Hour_Power,20201008T020000Z,20201008T030000Z,N,20201007T221642.115Z,SELL,NL,N,N,20.00,EUR,5.0
1130520815,XBID_Hour_Power,20201008T020000Z,20201008T030000Z,N,20201007T221642.115Z,SELL,NL,N,N,20.00,EUR,5.0
1130520816,XBID_Hour_Power,20201008T020000Z,20201008T030000Z,N,20201007T221642.115Z,SELL,NL,N,N,20.00,EUR,0.6
1130520931,XBID_Hour_Power,20201008T030000Z,20201008T040000Z,N,20201007T221756.875Z,BUY,NL,N,N,20.51,EUR,2.0
1130521130,Intraday_Hour_Power,20201007T230000Z,20201008T000000Z,N,20201007T221933.249Z,BUY,NL,N,N,32.00,EUR,8.4
1130521130,Intraday_Hour_Power,20201007T230000Z,20201008T000000Z,N,20201007T221933.249Z,SELL,NL,N,N,32.00,EUR,8.4
1130521891,XBID_Hour_Power,20201008T040000Z,20201008T050000Z,N,20201007T222313.179Z,BUY,NL,N,N,32.00,EUR,3.0
1130521892,XBID_Hour_Power,20201008T040000Z,20201008T050000Z,N,20201007T222313.179Z,BUY,NL,N,N,32.00,EUR,2.0
1130522625,XBID_Hour_Power,20201008T030000Z,20201008T040000Z,N,20201007T222757.779Z,BUY,NL,N,N,18.85,EUR,0.7
1130522626,XBID_Hour_Power,20201008T030000Z,20201008T040000Z,N,20201007T222757.779Z,BUY,NL,N,N,18.86,EUR,2.0
1130522627,XBID_Hour_Power,20201008T030000Z,20201008T040000Z,N,20201007T222757.779Z,BUY,NL,N,N,18.88,EUR,0.1
1130522628,XBID_Hour_Power,20201008T030000Z,20201008T040000Z,N,20201007T222757.779Z,BUY,NL,N,N,18.88,EUR,2.2
1130522629,XBID_Hour_Power,20201008T030000Z,20201008T040000Z,N,20201007T222757.779Z,BUY,NL,N,N,18.88,EUR,2.8
1130522630,XBID_Hour_Power,20201008T030000Z,20201008T040000Z,N,20201007T222757.779Z,BUY,NL,N,N,18.88,EUR,2.2
1130522631,XBID_Hour_Power,20201008T030000Z,20201008T040000Z,N,20201007T222757.779Z,BUY,NL,N,N,18.88,EUR,2.8
1130522632,XBID_Hour_Power,20201008T030000Z,20201008T040000Z,N,20201007T222757.779Z,BUY,NL,N,N,18.88,EUR,2.2
1130522633,XBID_Hour_Power,20201008T030000Z,20201008T040000Z,N,20201007T222757.779Z,BUY,NL,N,N,18.88,EUR,2.8
1130522664,XBID_Hour_Power,20201008T030000Z,20201008T040000Z,N,20201007T222811.785Z,BUY,NL,N,N,19.00,EUR,1.3
1130522672,XBID_Hour_Power,20201008T030000Z,20201008T040000Z,N,20201007T222815.313Z,BUY,NL,N,Y,19.00,EUR,0.9
1130522673,XBID_Hour_Power,20201008T030000Z,20201008T040000Z,N,20201007T222815.313Z,BUY,NL,N,Y,19.00,EUR,5.0
1130522674,XBID_Hour_Power,20201008T030000Z,20201008T040000Z,N,20201007T222815.313Z,BUY,NL,N,Y,19.00,EUR,5.0
1130522675,XBID_Hour_Power,20201008T030000Z,20201008T040000Z,N,20201007T222815.313Z,BUY,NL,N,Y,19.00,EUR,5.0
1130522676,XBID_Hour_Power,20201008T030000Z,20201008T040000Z,N,20201007T222815.313Z,BUY,NL,N,Y,19.00,EUR,5.0
1130522677,XBID_Hour_Power,20201008T030000Z,20201008T040000Z,N,20201007T222815.313Z,BUY,NL,N,Y,19.00,EUR,5.0
1130522678,XBID_Hour_Power,20201008T030000Z,20201008T040000Z,N,20201007T222815.313Z,BUY,NL,N,Y,19.00,EUR,4.1
1130522694,XBID_Hour_Power,20201008T030000Z,20201008T040000Z,N,20201007T222823.051Z,BUY,NL,N,N,19.00,EUR,0.9
