TradeID,Product,Delivery Start,Delivery End,isOTC,Execution time,Side,Market area,is Half Trade,Is Self Trade,Price,Currency,Quantity (MW)
1118793760,XBID_Hour_Power,20200802T010000Z,20200802T020000Z,N,20200801T222010.442Z,SELL,NL,N,N,26.00,EUR,0.8
1118793771,XBID_Hour_Power,20200802T010000Z,20200802T020000Z,N,20200801T222012.658Z,SELL,NL,N,N,26.00,EUR,5.0
1118793775,XBID_Hour_Power,20200802T010000Z,20200802T020000Z,N,20200801T222016.528Z,BUY,NL,Y,U,25.31,EUR,2.0
1118793776,XBID_Hour_Power,20200802T010000Z,20200802T020000Z,N,20200801T222017.359Z,BUY,NL,Y,U,25.22,EUR,1.5
1118793777,XBID_Hour_Power,20200802T000000Z,20200802T010000Z,N,20200801T222022.786Z,SELL,NL,Y,U,25.90,EUR,5.0
1118793778,XBID_Hour_Power,20200802T000000Z,20200802T010000Z,N,20200801T222022.786Z,SELL,NL,Y,U,25.90,EUR,5.0
1118793785,XBID_Hour_Power,20200802T190000Z,20200802T200000Z,N,20200801T222023.146Z,SELL,NL,N,N,35.79,EUR,0.5
1118793806,XBID_Hour_Power,20200802T000000Z,20200802T010000Z,N,20200801T222032.848Z,SELL,NL,Y,U,25.90,EUR,5.0
1118794028,XBID_Hour_Power,20200802T000000Z,20200802T010000Z,N,20200801T222138.141Z,SELL,NL,N,N,25.90,EUR,0.4
1118794107,XBID_Hour_Power,20200802T000000Z,20200802T010000Z,N,20200801T222145.353Z,BUY,NL,N,N,25.90,EUR,4.6
1118794107,XBID_Hour_Power,20200802T000000Z,20200802T010000Z,N,20200801T222145.353Z,SELL,NL,N,N,25.90,EUR,4.6
1118794108,XBID_Hour_Power,20200802T000000Z,20200802T010000Z,N,20200801T222145.353Z,BUY,NL,N,N,25.90,EUR,5.0
1118794108,XBID_Hour_Power,20200802T000000Z,20200802T010000Z,N,20200801T222145.353Z,SELL,NL,N,N,25.90,EUR,5.0
1118794109,XBID_Hour_Power,20200802T000000Z,20200802T010000Z,N,20200801T222145.353Z,BUY,NL,N,N,25.90,EUR,0.4
1118794109,XBID_Hour_Power,20200802T000000Z,20200802T010000Z,N,20200801T222145.353Z,SELL,NL,N,N,25.90,EUR,0.4
1118794731,XBID_Hour_Power,20200802T190000Z,20200802T200000Z,N,20200801T223030.935Z,SELL,NL,N,N,35.79,EUR,5.0
1118794732,XBID_Hour_Power,20200802T190000Z,20200802T200000Z,N,20200801T223030.935Z,SELL,NL,N,N,35.79,EUR,5.0
1118795005,XBID_Hour_Power,20200802T190000Z,20200802T200000Z,N,20200801T223510.630Z,SELL,NL,N,N,35.79,EUR,0.6
1118795226,XBID_Hour_Power,20200802T190000Z,20200802T200000Z,N,20200801T224008.340Z,SELL,NL,N,N,35.79,EUR,0.6
1118795827,XBID_Hour_Power,20200802T000000Z,20200802T010000Z,N,20200801T224759.488Z,BUY,NL,N,Y,26.95,EUR,55.4
1118795955,XBID_Hour_Power,20200802T000000Z,20200802T010000Z,N,20200801T225112.270Z,BUY,NL,N,N,26.95,EUR,4.0
1118795956,XBID_Hour_Power,20200802T000000Z,20200802T010000Z,N,20200801T225112.418Z,BUY,NL,N,N,26.87,EUR,4.0
1118796176,XBID_Hour_Power,20200802T000000Z,20200802T010000Z,N,20200801T225443.997Z,SELL,NL,N,N,28.01,EUR,0.3
1118796184,XBID_Hour_Power,20200802T000000Z,20200802T010000Z,N,20200801T225450.234Z,SELL,NL,N,N,28.01,EUR,9.7
1118796191,XBID_Hour_Power,20200802T000000Z,20200802T010000Z,N,20200801T225458.290Z,BUY,NL,N,N,28.01,EUR,0.1
1118796196,XBID_Hour_Power,20200802T000000Z,20200802T010000Z,N,20200801T225500.552Z,BUY,NL,Y,U,28.01,EUR,4.0
1118796274,XBID_Hour_Power,20200802T000000Z,20200802T010000Z,N,20200801T225539.558Z,BUY,NL,Y,U,27.90,EUR,4.0
1118796502,XBID_Hour_Power,20200802T190000Z,20200802T200000Z,N,20200801T225909.634Z,SELL,NL,N,N,35.83,EUR,0.7
1118796734,XBID_Hour_Power,20200802T020000Z,20200802T030000Z,N,20200801T230122.411Z,BUY,NL,Y,U,26.30,EUR,2.0
1118796823,XBID_Hour_Power,20200802T010000Z,20200802T020000Z,N,20200801T230328.803Z,BUY,NL,Y,U,25.23,EUR,0.6
1118796858,XBID_Hour_Power,20200802T020000Z,20200802T030000Z,N,20200801T230409.682Z,BUY,NL,N,N,26.27,EUR,1.0
1118796907,XBID_Hour_Power,20200802T020000Z,20200802T030000Z,N,20200801T230457.374Z,BUY,NL,N,N,26.12,EUR,0.3
1118796908,XBID_Hour_Power,20200802T020000Z,20200802T030000Z,N,20200801T230457.398Z,BUY,NL,N,N,26.12,EUR,0.2
1118796920,XBID_Hour_Power,20200802T010000Z,20200802T020000Z,N,20200801T230513.754Z,SELL,NL,Y,U,25.21,EUR,0.8
1118796921,XBID_Hour_Power,20200802T010000Z,20200802T020000Z,N,20200801T230513.754Z,SELL,NL,N,N,25.21,EUR,1.0
1118796922,XBID_Hour_Power,20200802T010000Z,20200802T020000Z,N,20200801T230513.754Z,SELL,NL,N,N,25.07,EUR,1.0
1118796923,XBID_Hour_Power,20200802T010000Z,20200802T020000Z,N,20200801T230513.754Z,SELL,NL,N,N,25.05,EUR,0.2
1118796924,XBID_Hour_Power,20200802T010000Z,20200802T020000Z,N,20200801T230513.754Z,SELL,NL,Y,U,25.05,EUR,1.0
1118796925,XBID_Hour_Power,20200802T010000Z,20200802T020000Z,N,20200801T230513.754Z,BUY,NL,N,N,25.04,EUR,2.0
1118796925,XBID_Hour_Power,20200802T010000Z,20200802T020000Z,N,20200801T230513.754Z,SELL,NL,N,N,25.04,EUR,2.0
1118796926,XBID_Hour_Power,20200802T010000Z,20200802T020000Z,N,20200801T230513.754Z,SELL,NL,N,N,25.00,EUR,5.0
1118796927,XBID_Hour_Power,20200802T010000Z,20200802T020000Z,N,20200801T230513.754Z,SELL,NL,Y,U,25.00,EUR,10.0
1118796928,XBID_Hour_Power,20200802T010000Z,20200802T020000Z,N,20200801T230513.754Z,SELL,NL,N,N,25.00,EUR,4.0
1118796934,XBID_Hour_Power,20200802T010000Z,20200802T020000Z,N,20200801T230519.250Z,BUY,NL,N,N,25.00,EUR,1.0
1118796976,XBID_Hour_Power,20200802T020000Z,20200802T030000Z,N,20200801T230548.043Z,BUY,NL,N,N,26.12,EUR,0.1
1118796983,XBID_Hour_Power,20200802T020000Z,20200802T030000Z,N,20200801T230555.780Z,BUY,NL,Y,U,26.12,EUR,1.0
