TradeID,Product,Delivery Start,Delivery End,isOTC,Execution time,Side,Market area,is Half Trade,Is Self Trade,Price,Currency,Quantity (MW)
1112126302,XBID_Hour_Power,20200621T040000Z,20200621T050000Z,N,20200620T220341.819Z,BUY,NL,N,N,12.08,EUR,2.0
1112126303,XBID_Hour_Power,20200621T040000Z,20200621T050000Z,N,20200620T220341.819Z,BUY,NL,N,N,12.08,EUR,3.0
1112126305,XBID_Hour_Power,20200621T040000Z,20200621T050000Z,N,20200620T220341.819Z,BUY,NL,N,N,12.08,EUR,2.5
1112126306,XBID_Hour_Power,20200621T040000Z,20200621T050000Z,N,20200620T220341.819Z,BUY,NL,N,N,12.08,EUR,0.6
1112126386,XBID_Hour_Power,20200621T040000Z,20200621T050000Z,N,20200620T220530.017Z,BUY,NL,N,N,12.08,EUR,5.0
1112126387,XBID_Hour_Power,20200621T040000Z,20200621T050000Z,N,20200620T220530.017Z,BUY,NL,N,N,12.08,EUR,1.8
1112126388,XBID_Hour_Power,20200621T040000Z,20200621T050000Z,N,20200620T220530.017Z,BUY,NL,N,N,12.08,EUR,3.2
1112126389,XBID_Hour_Power,20200621T040000Z,20200621T050000Z,N,20200620T220530.017Z,BUY,NL,N,N,12.08,EUR,3.8
1112126390,XBID_Hour_Power,20200621T040000Z,20200621T050000Z,N,20200620T220530.017Z,BUY,NL,N,N,12.08,EUR,1.2
1112126391,XBID_Hour_Power,20200621T040000Z,20200621T050000Z,N,20200620T220530.017Z,BUY,NL,N,N,12.08,EUR,5.0
1112126392,XBID_Hour_Power,20200621T040000Z,20200621T050000Z,N,20200620T220530.017Z,BUY,NL,N,N,12.08,EUR,0.8
1112126393,XBID_Hour_Power,20200621T040000Z,20200621T050000Z,N,20200620T220530.017Z,BUY,NL,N,N,12.08,EUR,4.2
1112126394,XBID_Hour_Power,20200621T040000Z,20200621T050000Z,N,20200620T220530.017Z,BUY,NL,N,N,12.08,EUR,2.8
1112126395,XBID_Hour_Power,20200621T040000Z,20200621T050000Z,N,20200620T220530.017Z,BUY,NL,N,N,12.08,EUR,2.2
1112126396,XBID_Hour_Power,20200621T040000Z,20200621T050000Z,N,20200620T220530.017Z,BUY,NL,N,N,12.08,EUR,3.5
1112127021,XBID_Hour_Power,20200621T000000Z,20200621T010000Z,N,20200620T221242.863Z,BUY,NL,N,N,19.76,EUR,0.3
1112127022,XBID_Hour_Power,20200621T000000Z,20200621T010000Z,N,20200620T221242.863Z,BUY,NL,N,N,19.77,EUR,6.7
1112127023,XBID_Hour_Power,20200621T000000Z,20200621T010000Z,N,20200620T221242.863Z,BUY,NL,N,N,19.77,EUR,0.1
1112127024,XBID_Hour_Power,20200621T000000Z,20200621T010000Z,N,20200620T221242.863Z,BUY,NL,N,N,19.77,EUR,6.8
1112127025,XBID_Hour_Power,20200621T000000Z,20200621T010000Z,N,20200620T221242.863Z,BUY,NL,N,N,19.77,EUR,0.1
1112127026,XBID_Hour_Power,20200621T000000Z,20200621T010000Z,N,20200620T221242.863Z,BUY,NL,N,N,19.77,EUR,6.7
1112127027,XBID_Hour_Power,20200621T000000Z,20200621T010000Z,N,20200620T221242.863Z,BUY,NL,N,N,19.77,EUR,0.3
1112127028,XBID_Hour_Power,20200621T000000Z,20200621T010000Z,N,20200620T221242.863Z,BUY,NL,N,N,19.77,EUR,6.5
1112127029,XBID_Hour_Power,20200621T000000Z,20200621T010000Z,N,20200620T221242.863Z,BUY,NL,N,N,19.77,EUR,0.5
1112127030,XBID_Hour_Power,20200621T000000Z,20200621T010000Z,N,20200620T221242.863Z,BUY,NL,N,N,19.77,EUR,6.3
1112127031,XBID_Hour_Power,20200621T000000Z,20200621T010000Z,N,20200620T221242.863Z,BUY,NL,N,N,19.77,EUR,0.7
