TradeID,Product,Delivery Start,Delivery End,isOTC,Execution time,Side,Market area,is Half Trade,Is Self Trade,Price,Currency,Quantity (MW)
1089359979,XBID_Hour_Power,20200111T020000Z,20200111T030000Z,N,20200110T230629.881Z,BUY,NL,N,N,27.00,EUR,0.9
1089360035,XBID_Hour_Power,20200111T020000Z,20200111T030000Z,N,20200110T230718.046Z,BUY,NL,N,N,27.11,EUR,2.0
1089360072,XBID_Hour_Power,20200111T010000Z,20200111T020000Z,N,20200110T230808.131Z,BUY,NL,N,Y,27.73,EUR,1.0
1089360171,XBID_Hour_Power,20200111T010000Z,20200111T020000Z,N,20200110T230914.100Z,BUY,NL,N,Y,27.61,EUR,1.0
1089360193,XBID_Hour_Power,20200111T010000Z,20200111T020000Z,N,20200110T230944.384Z,BUY,NL,Y,U,27.51,EUR,5.0
1089360213,XBID_Hour_Power,20200111T020000Z,20200111T030000Z,N,20200110T231002.797Z,BUY,NL,Y,U,27.11,EUR,10.0
1089360216,XBID_Hour_Power,20200111T020000Z,20200111T030000Z,N,20200110T231002.797Z,BUY,NL,Y,U,27.00,EUR,5.0
1089360367,XBID_Hour_Power,20200111T010000Z,20200111T020000Z,N,20200110T231025.513Z,SELL,NL,N,N,30.50,EUR,2.5
1089360368,XBID_Hour_Power,20200111T010000Z,20200111T020000Z,N,20200110T231025.513Z,SELL,NL,N,Y,30.50,EUR,1.0
1089360369,XBID_Hour_Power,20200111T010000Z,20200111T020000Z,N,20200110T231025.513Z,SELL,NL,N,N,30.50,EUR,3.5
1089360549,XBID_Hour_Power,20200111T020000Z,20200111T030000Z,N,20200110T231036.268Z,BUY,NL,N,N,27.41,EUR,2.8
1089360582,XBID_Hour_Power,20200111T020000Z,20200111T030000Z,N,20200110T231044.981Z,BUY,NL,N,N,27.52,EUR,2.8
1089360653,XBID_Hour_Power,20200111T020000Z,20200111T030000Z,N,20200110T231109.352Z,BUY,NL,N,N,27.80,EUR,4.0
1089360662,XBID_Hour_Power,20200111T030000Z,20200111T040000Z,N,20200110T231109.748Z,SELL,NL,N,N,28.09,EUR,5.4
1089360663,XBID_Hour_Power,20200111T030000Z,20200111T040000Z,N,20200110T231109.748Z,SELL,NL,N,N,28.09,EUR,4.6
1089360773,XBID_Hour_Power,20200111T030000Z,20200111T040000Z,N,20200110T231111.826Z,SELL,NL,N,N,30.20,EUR,5.0
1089360830,XBID_Hour_Power,20200111T010000Z,20200111T020000Z,N,20200110T231121.305Z,BUY,NL,N,N,27.81,EUR,5.0
1089360840,XBID_Hour_Power,20200111T010000Z,20200111T020000Z,N,20200110T231124.314Z,BUY,NL,N,N,27.11,EUR,4.6
1089360841,XBID_Hour_Power,20200111T010000Z,20200111T020000Z,N,20200110T231124.314Z,BUY,NL,N,N,27.11,EUR,0.4
1089360876,XBID_Hour_Power,20200111T030000Z,20200111T040000Z,N,20200110T231146.812Z,SELL,NL,Y,U,28.59,EUR,10.0
1089360884,XBID_Hour_Power,20200111T030000Z,20200111T040000Z,N,20200110T231153.036Z,SELL,NL,Y,U,28.57,EUR,0.5
1089360892,XBID_Hour_Power,20200111T010000Z,20200111T020000Z,N,20200110T231153.403Z,BUY,NL,Y,U,27.81,EUR,4.7
1089360898,XBID_Hour_Power,20200111T020000Z,20200111T030000Z,N,20200110T231157.000Z,BUY,NL,Y,U,27.41,EUR,3.0
1089361323,XBID_Hour_Power,20200111T030000Z,20200111T040000Z,N,20200110T231314.749Z,SELL,NL,N,N,28.39,EUR,5.0
1089361405,XBID_Hour_Power,20200111T030000Z,20200111T040000Z,N,20200110T231321.272Z,SELL,NL,N,Y,28.40,EUR,1.0
1089361522,XBID_Hour_Power,20200111T020000Z,20200111T030000Z,N,20200110T231405.027Z,BUY,NL,N,N,27.42,EUR,5.0
1089361566,XBID_Hour_Power,20200111T020000Z,20200111T030000Z,N,20200110T231434.577Z,BUY,NL,N,N,27.81,EUR,0.2
1089361670,XBID_Hour_Power,20200111T020000Z,20200111T030000Z,N,20200110T231544.319Z,BUY,NL,N,N,27.81,EUR,0.5
1089361671,XBID_Hour_Power,20200111T020000Z,20200111T030000Z,N,20200110T231544.455Z,BUY,NL,N,N,27.81,EUR,0.9
1089361678,XBID_Hour_Power,20200111T020000Z,20200111T030000Z,N,20200110T231544.656Z,BUY,NL,N,N,27.81,EUR,1.4
1089361679,XBID_Hour_Power,20200111T020000Z,20200111T030000Z,N,20200110T231544.798Z,BUY,NL,N,N,27.81,EUR,0.3
1089361702,XBID_Hour_Power,20200111T020000Z,20200111T030000Z,N,20200110T231557.657Z,BUY,NL,N,N,27.81,EUR,10.0
1089361747,XBID_Hour_Power,20200111T010000Z,20200111T020000Z,N,20200110T231611.866Z,BUY,NL,N,N,28.00,EUR,5.0
1089361748,XBID_Hour_Power,20200111T010000Z,20200111T020000Z,N,20200110T231611.866Z,BUY,NL,N,N,28.00,EUR,3.4
1089361751,XBID_Hour_Power,20200111T010000Z,20200111T020000Z,N,20200110T231622.970Z,BUY,NL,N,N,28.00,EUR,0.1
1089361752,XBID_Hour_Power,20200111T010000Z,20200111T020000Z,N,20200110T231623.917Z,BUY,NL,N,N,28.00,EUR,0.1
1089361769,XBID_Hour_Power,20200111T020000Z,20200111T030000Z,N,20200110T231633.949Z,BUY,NL,Y,U,27.81,EUR,7.1
1089361908,XBID_Hour_Power,20200111T010000Z,20200111T020000Z,N,20200110T231915.768Z,BUY,NL,Y,U,28.00,EUR,1.4
1089361911,XBID_Hour_Power,20200111T010000Z,20200111T020000Z,N,20200110T231915.768Z,BUY,NL,Y,U,28.00,EUR,2.6
1089361945,XBID_Hour_Power,20200111T010000Z,20200111T020000Z,N,20200110T231921.029Z,BUY,NL,Y,U,28.00,EUR,2.4
1089361946,XBID_Hour_Power,20200111T010000Z,20200111T020000Z,N,20200110T231921.029Z,BUY,NL,Y,U,28.00,EUR,2.4
1089362134,XBID_Hour_Power,20200111T010000Z,20200111T020000Z,N,20200110T232200.364Z,BUY,NL,N,N,28.00,EUR,2.6
1089362190,XBID_Hour_Power,20200111T010000Z,20200111T020000Z,N,20200110T232347.492Z,BUY,NL,N,N,28.38,EUR,1.0
1089362191,XBID_Hour_Power,20200111T010000Z,20200111T020000Z,N,20200110T232347.492Z,BUY,NL,N,N,28.54,EUR,0.3
1089362192,XBID_Hour_Power,20200111T010000Z,20200111T020000Z,N,20200110T232347.492Z,BUY,NL,N,N,28.55,EUR,1.1
1089362195,XBID_Hour_Power,20200111T010000Z,20200111T020000Z,N,20200110T232347.806Z,BUY,NL,N,N,28.55,EUR,0.5
1089362217,XBID_Hour_Power,20200111T010000Z,20200111T020000Z,N,20200110T232405.025Z,BUY,NL,N,N,28.70,EUR,4.0
1089362218,XBID_Hour_Power,20200111T010000Z,20200111T020000Z,N,20200110T232405.025Z,BUY,NL,N,N,29.10,EUR,0.1
1089362219,XBID_Hour_Power,20200111T010000Z,20200111T020000Z,N,20200110T232405.025Z,BUY,NL,Y,U,29.20,EUR,1.0
1089362220,XBID_Hour_Power,20200111T010000Z,20200111T020000Z,N,20200110T232405.025Z,BUY,NL,N,N,29.50,EUR,0.6
1089362221,XBID_Hour_Power,20200111T010000Z,20200111T020000Z,N,20200110T232405.025Z,BUY,NL,N,N,29.50,EUR,0.8
1089362222,XBID_Hour_Power,20200111T010000Z,20200111T020000Z,N,20200110T232405.025Z,BUY,NL,N,N,29.60,EUR,0.6
1089362223,XBID_Hour_Power,20200111T010000Z,20200111T020000Z,N,20200110T232405.025Z,BUY,NL,Y,U,29.62,EUR,4.0
1089362233,XBID_Hour_Power,20200111T010000Z,20200111T020000Z,N,20200110T232409.195Z,BUY,NL,Y,U,30.00,EUR,12.2
1089362239,XBID_Hour_Power,20200111T010000Z,20200111T020000Z,N,20200110T232409.401Z,BUY,NL,Y,U,30.00,EUR,0.8
1089362249,XBID_Hour_Power,20200111T030000Z,20200111T040000Z,N,20200110T232411.270Z,BUY,NL,Y,U,26.92,EUR,5.0
1089362250,XBID_Hour_Power,20200111T030000Z,20200111T040000Z,N,20200110T232411.270Z,BUY,NL,Y,U,26.92,EUR,2.0
1089362262,XBID_Hour_Power,20200111T010000Z,20200111T020000Z,N,20200110T232433.545Z,BUY,NL,N,N,28.80,EUR,0.3
1089362268,XBID_Hour_Power,20200111T010000Z,20200111T020000Z,N,20200110T232453.934Z,BUY,NL,N,Y,28.80,EUR,0.7
1089362295,XBID_Hour_Power,20200111T030000Z,20200111T040000Z,N,20200110T232536.727Z,BUY,NL,Y,U,26.92,EUR,2.0
1089362311,XBID_Hour_Power,20200111T030000Z,20200111T040000Z,N,20200110T232556.746Z,BUY,NL,N,N,26.92,EUR,1.0
1089362312,XBID_Hour_Power,20200111T030000Z,20200111T040000Z,N,20200110T232556.746Z,BUY,NL,N,N,26.92,EUR,3.0
1089362315,XBID_Hour_Power,20200111T030000Z,20200111T040000Z,N,20200110T232604.771Z,BUY,NL,N,N,26.92,EUR,2.0
1089362316,XBID_Hour_Power,20200111T030000Z,20200111T040000Z,N,20200110T232604.771Z,BUY,NL,N,N,26.92,EUR,1.8
1089362331,XBID_Hour_Power,20200111T030000Z,20200111T040000Z,N,20200110T232613.449Z,BUY,NL,N,N,26.92,EUR,3.2
1089362332,XBID_Hour_Power,20200111T030000Z,20200111T040000Z,N,20200110T232613.449Z,BUY,NL,N,N,26.92,EUR,0.8
1089362333,XBID_Hour_Power,20200111T030000Z,20200111T040000Z,N,20200110T232621.962Z,BUY,NL,N,N,26.88,EUR,4.0
1089362335,XBID_Hour_Power,20200111T030000Z,20200111T040000Z,N,20200110T232629.591Z,BUY,NL,N,N,26.88,EUR,1.0
1089362336,XBID_Hour_Power,20200111T030000Z,20200111T040000Z,N,20200110T232629.591Z,BUY,NL,N,N,26.88,EUR,3.0
1089362347,XBID_Hour_Power,20200111T030000Z,20200111T040000Z,N,20200110T232638.205Z,BUY,NL,N,N,26.88,EUR,2.0
1089362348,XBID_Hour_Power,20200111T030000Z,20200111T040000Z,N,20200110T232638.205Z,BUY,NL,N,N,26.88,EUR,2.0
1089362357,XBID_Hour_Power,20200111T030000Z,20200111T040000Z,N,20200110T232645.765Z,BUY,NL,N,N,26.88,EUR,3.0
1089362358,XBID_Hour_Power,20200111T030000Z,20200111T040000Z,N,20200110T232645.765Z,BUY,NL,N,N,26.88,EUR,1.0
1089362362,XBID_Hour_Power,20200111T030000Z,20200111T040000Z,N,20200110T232654.041Z,BUY,NL,N,N,26.88,EUR,4.0
1089362370,XBID_Hour_Power,20200111T030000Z,20200111T040000Z,N,20200110T232702.333Z,BUY,NL,N,N,26.88,EUR,2.6
1089362382,XBID_Hour_Power,20200111T030000Z,20200111T040000Z,N,20200110T232710.867Z,BUY,NL,N,N,26.88,EUR,2.4
1089362383,XBID_Hour_Power,20200111T030000Z,20200111T040000Z,N,20200110T232710.867Z,BUY,NL,N,N,26.88,EUR,1.6
1089362386,XBID_Hour_Power,20200111T030000Z,20200111T040000Z,N,20200110T232723.584Z,BUY,NL,N,N,26.88,EUR,2.6
1089362391,XBID_Hour_Power,20200111T010000Z,20200111T020000Z,N,20200110T232728.685Z,BUY,NL,N,N,28.00,EUR,4.1
1089362535,XBID_Hour_Power,20200111T010000Z,20200111T020000Z,N,20200110T232904.069Z,BUY,NL,N,N,28.00,EUR,0.3
1089362661,XBID_Hour_Power,20200111T010000Z,20200111T020000Z,N,20200110T233204.339Z,BUY,NL,N,N,28.00,EUR,0.6
1089362681,XBID_Hour_Power,20200111T010000Z,20200111T020000Z,N,20200110T233244.555Z,BUY,NL,N,N,27.71,EUR,0.2
1089362682,XBID_Hour_Power,20200111T010000Z,20200111T020000Z,N,20200110T233244.563Z,BUY,NL,N,N,27.71,EUR,0.2
1089362720,XBID_Hour_Power,20200111T010000Z,20200111T020000Z,N,20200110T233347.288Z,BUY,NL,N,N,27.81,EUR,0.3
1089362753,XBID_Hour_Power,20200111T010000Z,20200111T020000Z,N,20200110T233421.849Z,BUY,NL,N,N,27.81,EUR,0.1
1089362754,XBID_Hour_Power,20200111T010000Z,20200111T020000Z,N,20200110T233421.852Z,BUY,NL,N,N,27.81,EUR,0.1
1089362800,XBID_Hour_Power,20200111T010000Z,20200111T020000Z,N,20200110T233526.832Z,BUY,NL,N,N,27.81,EUR,5.0
1089362921,XBID_Hour_Power,20200111T010000Z,20200111T020000Z,N,20200110T233626.554Z,BUY,NL,Y,U,27.72,EUR,1.5
1089362926,XBID_Hour_Power,20200111T010000Z,20200111T020000Z,N,20200110T233626.617Z,BUY,NL,N,N,27.72,EUR,1.7
1089362930,XBID_Hour_Power,20200111T010000Z,20200111T020000Z,N,20200110T233626.945Z,BUY,NL,Y,U,27.72,EUR,1.7
1089362965,XBID_Hour_Power,20200111T010000Z,20200111T020000Z,N,20200110T233704.739Z,BUY,NL,N,N,27.81,EUR,4.0
1089362971,XBID_Hour_Power,20200111T010000Z,20200111T020000Z,N,20200110T233718.307Z,BUY,NL,Y,U,27.81,EUR,5.0
1089362982,XBID_Hour_Power,20200111T010000Z,20200111T020000Z,N,20200110T233732.201Z,BUY,NL,N,N,27.51,EUR,0.5
1089362983,XBID_Hour_Power,20200111T010000Z,20200111T020000Z,N,20200110T233732.204Z,BUY,NL,N,N,27.51,EUR,0.5
1089363260,XBID_Hour_Power,20200111T010000Z,20200111T020000Z,N,20200110T234301.635Z,BUY,NL,Y,U,27.71,EUR,5.0
1089363328,XBID_Hour_Power,20200111T010000Z,20200111T020000Z,N,20200110T234350.427Z,BUY,NL,Y,U,27.81,EUR,5.0
1089363376,XBID_Hour_Power,20200111T010000Z,20200111T020000Z,N,20200110T234436.026Z,BUY,NL,Y,U,27.98,EUR,10.0
1089363395,XBID_Hour_Power,20200111T010000Z,20200111T020000Z,N,20200110T234453.510Z,BUY,NL,N,N,27.98,EUR,0.2
