TradeID,Product,Delivery Start,Delivery End,isOTC,Execution time,Side,Market area,is Half Trade,Is Self Trade,Price,Currency,Quantity (MW)
1095329153,XBID_Hour_Power,20200224T040000Z,20200224T050000Z,N,20200223T230413.033Z,SELL,NL,N,N,27.00,EUR,1.5
1095329154,XBID_Hour_Power,20200224T040000Z,20200224T050000Z,N,20200223T230413.033Z,SELL,NL,N,N,27.00,EUR,5.0
1095329156,XBID_Hour_Power,20200224T040000Z,20200224T050000Z,N,20200223T230413.033Z,SELL,NL,N,N,27.00,EUR,4.5
1095329157,XBID_Hour_Power,20200224T040000Z,20200224T050000Z,N,20200223T230413.033Z,SELL,NL,N,N,27.00,EUR,2.0
1095329158,XBID_Hour_Power,20200224T040000Z,20200224T050000Z,N,20200223T230413.033Z,SELL,NL,N,N,27.00,EUR,3.0
1095329159,XBID_Hour_Power,20200224T040000Z,20200224T050000Z,N,20200223T230413.033Z,SELL,NL,N,N,27.00,EUR,3.5
1095329160,XBID_Hour_Power,20200224T040000Z,20200224T050000Z,N,20200223T230413.033Z,SELL,NL,N,N,27.00,EUR,1.5
1095329161,XBID_Hour_Power,20200224T040000Z,20200224T050000Z,N,20200223T230413.033Z,SELL,NL,N,N,27.00,EUR,5.0
1095329162,XBID_Hour_Power,20200224T040000Z,20200224T050000Z,N,20200223T230413.033Z,SELL,NL,N,N,27.00,EUR,5.0
1095329163,XBID_Hour_Power,20200224T040000Z,20200224T050000Z,N,20200223T230413.033Z,SELL,NL,N,N,27.00,EUR,1.5
1095329164,XBID_Hour_Power,20200224T040000Z,20200224T050000Z,N,20200223T230413.033Z,SELL,NL,N,N,27.00,EUR,3.5
1095329165,XBID_Hour_Power,20200224T040000Z,20200224T050000Z,N,20200223T230413.033Z,SELL,NL,N,N,27.00,EUR,1.4
1095329196,XBID_Hour_Power,20200224T040000Z,20200224T050000Z,N,20200223T230430.222Z,SELL,NL,N,N,27.01,EUR,1.0
1095329197,XBID_Hour_Power,20200224T040000Z,20200224T050000Z,N,20200223T230430.222Z,SELL,NL,N,N,27.01,EUR,3.0
1095329202,XBID_Hour_Power,20200224T040000Z,20200224T050000Z,N,20200223T230435.076Z,SELL,NL,N,N,27.01,EUR,1.0
1095329203,XBID_Hour_Power,20200224T040000Z,20200224T050000Z,N,20200223T230435.076Z,SELL,NL,N,N,27.01,EUR,3.0
1095329507,XBID_Hour_Power,20200224T050000Z,20200224T060000Z,N,20200223T230950.247Z,BUY,NL,N,N,34.34,EUR,4.0
1095329693,XBID_Hour_Power,20200224T010000Z,20200224T020000Z,N,20200223T231457.049Z,SELL,NL,Y,U,27.80,EUR,10.0
1095329694,XBID_Hour_Power,20200224T010000Z,20200224T020000Z,N,20200223T231457.049Z,SELL,NL,Y,U,27.80,EUR,5.4
