TradeID,Product,Delivery Start,Delivery End,isOTC,Execution time,Side,Market area,is Half Trade,Is Self Trade,Price,Currency,Quantity (MW)
1096923037,XBID_Hour_Power,20200306T030000Z,20200306T040000Z,N,20200305T230045.077Z,BUY,NL,Y,U,20.00,EUR,4.6
1096923038,XBID_Hour_Power,20200306T030000Z,20200306T040000Z,N,20200305T230045.080Z,BUY,NL,Y,U,20.00,EUR,4.7
1096923286,XBID_Hour_Power,20200306T030000Z,20200306T040000Z,N,20200305T230650.328Z,BUY,NL,Y,U,20.01,EUR,1.5
1096923299,XBID_Hour_Power,20200306T030000Z,20200306T040000Z,N,20200305T230655.139Z,BUY,NL,Y,U,20.01,EUR,3.0
1096923360,XBID_Hour_Power,20200306T110000Z,20200306T120000Z,N,20200305T230744.611Z,SELL,NL,Y,U,34.30,EUR,2.2
1096923375,XBID_Hour_Power,20200306T110000Z,20200306T120000Z,N,20200305T230756.090Z,SELL,NL,Y,U,34.30,EUR,2.2
1096923382,XBID_Hour_Power,20200306T110000Z,20200306T120000Z,N,20200305T230802.849Z,SELL,NL,Y,U,34.30,EUR,2.2
1096923401,XBID_Hour_Power,20200306T110000Z,20200306T120000Z,N,20200305T230826.160Z,SELL,NL,Y,U,34.30,EUR,2.2
1096923518,XBID_Hour_Power,20200306T130000Z,20200306T140000Z,N,20200305T230941.575Z,SELL,NL,Y,U,33.59,EUR,10.0
1096923554,XBID_Hour_Power,20200306T130000Z,20200306T140000Z,N,20200305T231025.593Z,SELL,NL,Y,U,36.27,EUR,10.0
1096923630,XBID_Hour_Power,20200306T130000Z,20200306T140000Z,N,20200305T231123.101Z,SELL,NL,Y,U,36.54,EUR,5.0
1096923681,XBID_Hour_Power,20200306T130000Z,20200306T140000Z,N,20200305T231155.806Z,SELL,NL,Y,U,36.40,EUR,10.0
1096923732,XBID_Hour_Power,20200306T010000Z,20200306T020000Z,N,20200305T231217.454Z,SELL,NL,Y,U,20.40,EUR,9.4
1096923816,XBID_Hour_Power,20200306T010000Z,20200306T020000Z,N,20200305T231257.570Z,SELL,NL,N,N,20.88,EUR,4.6
1096923827,XBID_Hour_Power,20200306T010000Z,20200306T020000Z,N,20200305T231305.276Z,SELL,NL,N,N,20.88,EUR,7.8
1096923854,XBID_Hour_Power,20200306T010000Z,20200306T020000Z,N,20200305T231347.732Z,SELL,NL,N,N,20.88,EUR,9.1
