TradeID,Product,Delivery Start,Delivery End,isOTC,Execution time,Side,Market area,is Half Trade,Is Self Trade,Price,Currency,Quantity (MW)
1129947230,XBID_Hour_Power,20201005T060000Z,20201005T070000Z,N,20201004T220012.776Z,BUY,NL,N,N,48.93,EUR,2.0
1129947231,XBID_Hour_Power,20201005T060000Z,20201005T070000Z,N,20201004T220012.776Z,BUY,NL,Y,U,48.99,EUR,20.6
1129947232,XBID_Hour_Power,20201005T060000Z,20201005T070000Z,N,20201004T220012.776Z,BUY,NL,Y,U,48.99,EUR,2.4
1129947233,XBID_Hour_Power,20201005T060000Z,20201005T070000Z,N,20201004T220013.201Z,BUY,NL,Y,U,48.99,EUR,7.0
1129947502,XBID_Hour_Power,20201005T010000Z,20201005T020000Z,N,20201004T220506.602Z,SELL,NL,N,N,8.64,EUR,0.5
1129947503,XBID_Hour_Power,20201005T010000Z,20201005T020000Z,N,20201004T220506.602Z,SELL,NL,N,N,8.57,EUR,3.6
1129947504,XBID_Hour_Power,20201005T010000Z,20201005T020000Z,N,20201004T220506.607Z,SELL,NL,N,N,8.57,EUR,1.4
1129947505,XBID_Hour_Power,20201005T010000Z,20201005T020000Z,N,20201004T220506.607Z,SELL,NL,N,N,8.57,EUR,2.0
1129947506,XBID_Hour_Power,20201005T010000Z,20201005T020000Z,N,20201004T220506.607Z,SELL,NL,N,N,8.55,EUR,0.7
1129947736,XBID_Hour_Power,20201005T060000Z,20201005T070000Z,N,20201004T220648.391Z,BUY,NL,N,Y,48.70,EUR,150.0
1129947798,XBID_Hour_Power,20201005T060000Z,20201005T070000Z,N,20201004T220714.247Z,BUY,NL,N,N,48.33,EUR,0.7
1129947833,XBID_Hour_Power,20201005T060000Z,20201005T070000Z,N,20201004T220715.560Z,BUY,NL,N,N,48.31,EUR,5.0
1129947862,XBID_Hour_Power,20201005T060000Z,20201005T070000Z,N,20201004T220727.003Z,BUY,NL,N,N,48.31,EUR,5.0
1129947864,XBID_Hour_Power,20201005T060000Z,20201005T070000Z,N,20201004T220728.030Z,BUY,NL,N,N,48.31,EUR,5.0
1129947865,XBID_Hour_Power,20201005T060000Z,20201005T070000Z,N,20201004T220728.899Z,BUY,NL,N,N,48.31,EUR,5.0
1129947868,XBID_Hour_Power,20201005T060000Z,20201005T070000Z,N,20201004T220730.156Z,BUY,NL,N,N,48.31,EUR,5.0
