TradeID,Product,Delivery Start,Delivery End,isOTC,Execution time,Side,Market area,is Half Trade,Is Self Trade,Price,Currency,Quantity (MW)
1111347817,XBID_Hour_Power,20200616T000000Z,20200616T010000Z,N,20200615T220145.802Z,SELL,NL,N,N,30.00,EUR,0.3
1111347824,XBID_Hour_Power,20200616T000000Z,20200616T010000Z,N,20200615T220156.530Z,SELL,NL,N,N,30.00,EUR,1.7
1111347858,XBID_Hour_Power,20200616T000000Z,20200616T010000Z,N,20200615T220313.614Z,SELL,NL,N,N,30.00,EUR,1.0
1111347859,XBID_Hour_Power,20200616T000000Z,20200616T010000Z,N,20200615T220318.354Z,SELL,NL,N,N,30.00,EUR,0.5
1111347860,XBID_Hour_Power,20200616T000000Z,20200616T010000Z,N,20200615T220318.442Z,SELL,NL,N,N,30.00,EUR,0.5
1111347884,XBID_Hour_Power,20200616T000000Z,20200616T010000Z,N,20200615T220356.308Z,SELL,NL,N,N,30.00,EUR,1.0
1111347886,XBID_Hour_Power,20200616T000000Z,20200616T010000Z,N,20200615T220408.060Z,SELL,NL,N,N,30.00,EUR,0.2
1111347887,XBID_Hour_Power,20200616T000000Z,20200616T010000Z,N,20200615T220408.062Z,SELL,NL,N,N,30.00,EUR,0.2
1111347933,XBID_Hour_Power,20200616T000000Z,20200616T010000Z,N,20200615T220511.149Z,BUY,NL,N,N,29.40,EUR,0.2
1111347990,XBID_Hour_Power,20200616T010000Z,20200616T020000Z,N,20200615T220612.930Z,SELL,NL,N,N,28.89,EUR,1.7
1111347992,XBID_Hour_Power,20200616T010000Z,20200616T020000Z,N,20200615T220612.930Z,SELL,NL,N,N,28.89,EUR,4.0
1111347997,XBID_Hour_Power,20200616T010000Z,20200616T020000Z,N,20200615T220617.157Z,SELL,NL,N,N,28.89,EUR,1.0
1111347998,XBID_Hour_Power,20200616T010000Z,20200616T020000Z,N,20200615T220617.157Z,SELL,NL,N,N,28.89,EUR,5.0
1111347999,XBID_Hour_Power,20200616T010000Z,20200616T020000Z,N,20200615T220617.157Z,SELL,NL,N,N,28.89,EUR,2.2
1111348000,XBID_Hour_Power,20200616T010000Z,20200616T020000Z,N,20200615T220617.548Z,BUY,NL,N,N,28.89,EUR,0.4
1111348000,XBID_Hour_Power,20200616T010000Z,20200616T020000Z,N,20200615T220617.548Z,SELL,NL,N,N,28.89,EUR,0.4
1111348108,XBID_Hour_Power,20200616T010000Z,20200616T020000Z,N,20200615T220822.983Z,SELL,NL,N,N,28.89,EUR,2.4
1111348220,XBID_Hour_Power,20200616T000000Z,20200616T010000Z,N,20200615T220949.639Z,SELL,NL,Y,U,30.00,EUR,1.6
1111348226,XBID_Hour_Power,20200616T000000Z,20200616T010000Z,N,20200615T220958.159Z,SELL,NL,Y,U,30.00,EUR,0.2
1111348296,XBID_Hour_Power,20200616T000000Z,20200616T010000Z,N,20200615T221104.674Z,SELL,NL,N,N,30.00,EUR,4.8
1111348304,XBID_Hour_Power,20200616T000000Z,20200616T010000Z,N,20200615T221105.665Z,SELL,NL,N,N,30.00,EUR,5.0
1111348306,XBID_Hour_Power,20200616T000000Z,20200616T010000Z,N,20200615T221110.178Z,SELL,NL,N,N,30.00,EUR,5.0
1111348314,XBID_Hour_Power,20200616T000000Z,20200616T010000Z,N,20200615T221111.480Z,SELL,NL,N,N,30.00,EUR,5.0
1111348326,XBID_Hour_Power,20200616T000000Z,20200616T010000Z,N,20200615T221142.336Z,SELL,NL,N,N,30.00,EUR,1.0
1111348397,XBID_Hour_Power,20200616T000000Z,20200616T010000Z,N,20200615T221308.325Z,SELL,NL,N,N,30.00,EUR,1.0
1111348436,XBID_Hour_Power,20200616T000000Z,20200616T010000Z,N,20200615T221356.212Z,BUY,NL,N,N,29.85,EUR,0.2
1111348724,XBID_Hour_Power,20200616T000000Z,20200616T010000Z,N,20200615T221650.304Z,BUY,NL,Y,U,29.15,EUR,5.0
1111348738,XBID_Hour_Power,20200616T080000Z,20200616T090000Z,N,20200615T221704.386Z,SELL,NL,N,N,39.95,EUR,5.0
1111348739,XBID_Hour_Power,20200616T080000Z,20200616T090000Z,N,20200615T221704.386Z,SELL,NL,N,N,39.95,EUR,5.0
