TradeID,Product,Delivery Start,Delivery End,isOTC,Execution time,Side,Market area,is Half Trade,Is Self Trade,Price,Currency,Quantity (MW)
1121380087,XBID_Hour_Power,20200819T010000Z,20200819T020000Z,N,20200818T220052.172Z,BUY,NL,Y,U,30.71,EUR,1.0
1121380095,XBID_Hour_Power,20200819T040000Z,20200819T050000Z,N,20200818T220052.172Z,SELL,NL,Y,U,37.20,EUR,0.1
1121380096,XBID_Hour_Power,20200819T040000Z,20200819T050000Z,N,20200818T220052.172Z,SELL,NL,Y,U,37.20,EUR,0.6
1121380097,XBID_Hour_Power,20200819T040000Z,20200819T050000Z,N,20200818T220052.172Z,SELL,NL,Y,U,37.20,EUR,0.2
1121380098,XBID_Hour_Power,20200819T040000Z,20200819T050000Z,N,20200818T220052.172Z,SELL,NL,Y,U,37.20,EUR,0.2
1121380099,XBID_Hour_Power,20200819T040000Z,20200819T050000Z,N,20200818T220052.172Z,SELL,NL,Y,U,37.20,EUR,0.1
1121380100,XBID_Hour_Power,20200819T040000Z,20200819T050000Z,N,20200818T220052.172Z,SELL,NL,Y,U,37.20,EUR,0.7
1121380158,XBID_Hour_Power,20200819T060000Z,20200819T070000Z,N,20200818T220118.624Z,BUY,NL,N,N,47.00,EUR,4.7
1121380170,XBID_Hour_Power,20200819T060000Z,20200819T070000Z,N,20200818T220121.317Z,BUY,NL,N,N,47.00,EUR,5.0
1121380173,XBID_Hour_Power,20200819T060000Z,20200819T070000Z,N,20200818T220123.585Z,BUY,NL,N,N,47.00,EUR,5.0
1121380174,XBID_Hour_Power,20200819T060000Z,20200819T070000Z,N,20200818T220125.591Z,BUY,NL,N,N,47.00,EUR,5.0
1121380175,XBID_Hour_Power,20200819T060000Z,20200819T070000Z,N,20200818T220127.519Z,BUY,NL,N,N,47.00,EUR,5.0
1121380176,XBID_Hour_Power,20200819T060000Z,20200819T070000Z,N,20200818T220129.937Z,BUY,NL,N,N,47.00,EUR,5.0
1121380177,XBID_Hour_Power,20200819T060000Z,20200819T070000Z,N,20200818T220132.664Z,BUY,NL,N,N,47.00,EUR,5.0
1121380178,XBID_Hour_Power,20200819T060000Z,20200819T070000Z,N,20200818T220133.493Z,BUY,NL,N,N,47.00,EUR,5.0
1121380185,XBID_Hour_Power,20200819T060000Z,20200819T070000Z,N,20200818T220134.902Z,BUY,NL,N,N,47.00,EUR,5.0
1121380186,XBID_Hour_Power,20200819T060000Z,20200819T070000Z,N,20200818T220134.953Z,BUY,NL,N,N,47.00,EUR,5.0
1121380187,XBID_Hour_Power,20200819T060000Z,20200819T070000Z,N,20200818T220136.449Z,BUY,NL,N,N,47.00,EUR,5.0
1121380201,XBID_Hour_Power,20200819T050000Z,20200819T060000Z,N,20200818T220157.356Z,SELL,NL,N,Y,45.00,EUR,0.8
1121380406,XBID_Hour_Power,20200819T000000Z,20200819T010000Z,N,20200818T220314.076Z,BUY,NL,Y,U,32.81,EUR,1.8
1121380449,XBID_Hour_Power,20200819T000000Z,20200819T010000Z,N,20200818T220357.417Z,BUY,NL,N,N,32.63,EUR,1.2
1121380759,XBID_Hour_Power,20200819T050000Z,20200819T060000Z,N,20200818T220821.208Z,SELL,NL,N,Y,45.00,EUR,0.6
1121380892,XBID_Hour_Power,20200819T050000Z,20200819T060000Z,N,20200818T221029.244Z,SELL,NL,N,Y,45.00,EUR,0.4
1121380933,XBID_Hour_Power,20200819T000000Z,20200819T010000Z,N,20200818T221102.123Z,BUY,NL,N,N,33.00,EUR,9.2
1121380934,XBID_Hour_Power,20200819T000000Z,20200819T010000Z,N,20200818T221103.434Z,BUY,NL,N,N,33.00,EUR,10.0
1121380935,XBID_Hour_Power,20200819T000000Z,20200819T010000Z,N,20200818T221104.516Z,BUY,NL,N,N,33.00,EUR,10.0
1121380936,XBID_Hour_Power,20200819T000000Z,20200819T010000Z,N,20200818T221105.752Z,BUY,NL,N,N,33.00,EUR,10.0
1121380937,XBID_Hour_Power,20200819T000000Z,20200819T010000Z,N,20200818T221106.956Z,BUY,NL,N,N,33.00,EUR,10.0
1121381037,XBID_Hour_Power,20200819T010000Z,20200819T020000Z,N,20200818T221307.843Z,BUY,NL,N,N,29.78,EUR,0.2
1121381038,XBID_Hour_Power,20200819T010000Z,20200819T020000Z,N,20200818T221307.843Z,BUY,NL,N,N,29.87,EUR,0.3
