TradeID,Product,Delivery Start,Delivery End,isOTC,Execution time,Side,Market area,is Half Trade,Is Self Trade,Price,Currency,Quantity (MW)
1086279287,Intraday_Hour_Power,20191217T000000Z,20191217T010000Z,N,20191216T230034.556Z,BUY,NL,N,N,20.00,EUR,5.0
1086279287,Intraday_Hour_Power,20191217T000000Z,20191217T010000Z,N,20191216T230034.556Z,SELL,NL,N,N,20.00,EUR,5.0
1086279294,Intraday_Hour_Power,20191217T000000Z,20191217T010000Z,N,20191216T230038.770Z,BUY,NL,N,N,20.00,EUR,2.1
1086279294,Intraday_Hour_Power,20191217T000000Z,20191217T010000Z,N,20191216T230038.770Z,SELL,NL,N,N,20.00,EUR,2.1
1086279728,XBID_Hour_Power,20191217T010000Z,20191217T020000Z,N,20191216T230348.472Z,SELL,NL,N,N,33.50,EUR,0.7
1086279729,XBID_Hour_Power,20191217T010000Z,20191217T020000Z,N,20191216T230348.472Z,SELL,NL,N,N,33.30,EUR,0.2
1086279730,XBID_Hour_Power,20191217T010000Z,20191217T020000Z,N,20191216T230348.472Z,SELL,NL,N,N,33.30,EUR,0.1
1086279731,XBID_Hour_Power,20191217T010000Z,20191217T020000Z,N,20191216T230348.472Z,SELL,NL,N,N,33.22,EUR,1.0
1086279732,XBID_Hour_Power,20191217T010000Z,20191217T020000Z,N,20191216T230348.472Z,SELL,NL,N,N,33.22,EUR,0.5
1086279733,XBID_Hour_Power,20191217T010000Z,20191217T020000Z,N,20191216T230348.472Z,SELL,NL,Y,U,33.21,EUR,5.0
1086279734,XBID_Hour_Power,20191217T010000Z,20191217T020000Z,N,20191216T230348.472Z,SELL,NL,Y,U,33.21,EUR,5.0
1086279735,XBID_Hour_Power,20191217T010000Z,20191217T020000Z,N,20191216T230348.472Z,SELL,NL,Y,U,33.21,EUR,2.5
1086279855,XBID_Hour_Power,20191217T010000Z,20191217T020000Z,N,20191216T230459.222Z,BUY,NL,N,N,34.59,EUR,0.5
1086279856,XBID_Hour_Power,20191217T010000Z,20191217T020000Z,N,20191216T230459.222Z,BUY,NL,N,N,34.59,EUR,1.0
1086279860,XBID_Hour_Power,20191217T010000Z,20191217T020000Z,N,20191216T230503.139Z,BUY,NL,N,N,34.59,EUR,1.0
1086279861,XBID_Hour_Power,20191217T010000Z,20191217T020000Z,N,20191216T230503.139Z,BUY,NL,N,N,34.59,EUR,0.7
1086279877,XBID_Hour_Power,20191217T050000Z,20191217T060000Z,N,20191216T230510.628Z,BUY,NL,N,N,36.77,EUR,1.0
1086279878,XBID_Hour_Power,20191217T050000Z,20191217T060000Z,N,20191216T230510.628Z,BUY,NL,N,N,36.78,EUR,0.5
1086279879,XBID_Hour_Power,20191217T050000Z,20191217T060000Z,N,20191216T230510.628Z,BUY,NL,N,N,36.78,EUR,0.7
1086279937,XBID_Hour_Power,20191217T010000Z,20191217T020000Z,N,20191216T230539.978Z,BUY,NL,N,N,34.59,EUR,1.0
