TradeID,Product,Delivery Start,Delivery End,isOTC,Execution time,Side,Market area,is Half Trade,Is Self Trade,Price,Currency,Quantity (MW)
1089601955,XBID_Hour_Power,20200113T030000Z,20200113T040000Z,N,20200112T230517.849Z,SELL,NL,N,N,21.76,EUR,13.0
1089601956,XBID_Hour_Power,20200113T030000Z,20200113T040000Z,N,20200112T230517.849Z,SELL,NL,N,N,21.75,EUR,16.9
1089601957,XBID_Hour_Power,20200113T030000Z,20200113T040000Z,N,20200112T230517.849Z,SELL,NL,N,N,21.75,EUR,0.7
1089601958,XBID_Hour_Power,20200113T030000Z,20200113T040000Z,N,20200112T230517.849Z,SELL,NL,Y,U,21.50,EUR,1.0
1089602005,XBID_Hour_Power,20200113T160000Z,20200113T170000Z,N,20200112T230644.378Z,SELL,NL,Y,U,46.89,EUR,2.1
1089602012,XBID_Hour_Power,20200113T170000Z,20200113T180000Z,N,20200112T230704.908Z,SELL,NL,Y,U,46.45,EUR,3.5
1089602049,XBID_Hour_Power,20200113T160000Z,20200113T170000Z,N,20200112T230810.664Z,SELL,NL,N,N,46.89,EUR,1.0
1089603778,XBID_Hour_Power,20200113T010000Z,20200113T020000Z,N,20200112T231859.023Z,SELL,NL,N,N,28.50,EUR,6.0
1089603779,XBID_Hour_Power,20200113T010000Z,20200113T020000Z,N,20200112T231859.023Z,SELL,NL,N,N,28.50,EUR,6.0
1089603780,XBID_Hour_Power,20200113T010000Z,20200113T020000Z,N,20200112T231859.023Z,SELL,NL,N,N,28.50,EUR,6.0
1089603781,XBID_Hour_Power,20200113T010000Z,20200113T020000Z,N,20200112T231859.023Z,SELL,NL,N,N,28.50,EUR,6.0
1089603782,XBID_Hour_Power,20200113T010000Z,20200113T020000Z,N,20200112T231859.023Z,SELL,NL,N,N,28.50,EUR,6.0
1089603783,XBID_Hour_Power,20200113T010000Z,20200113T020000Z,N,20200112T231859.023Z,SELL,NL,N,N,28.50,EUR,6.0
1089603784,XBID_Hour_Power,20200113T010000Z,20200113T020000Z,N,20200112T231859.023Z,SELL,NL,N,N,28.50,EUR,6.0
1089603785,XBID_Hour_Power,20200113T010000Z,20200113T020000Z,N,20200112T231859.023Z,SELL,NL,N,N,28.50,EUR,6.0
1089603786,XBID_Hour_Power,20200113T010000Z,20200113T020000Z,N,20200112T231859.023Z,SELL,NL,N,N,28.50,EUR,6.0
1089603787,XBID_Hour_Power,20200113T010000Z,20200113T020000Z,N,20200112T231859.023Z,SELL,NL,N,N,28.50,EUR,6.0
1089603788,XBID_Hour_Power,20200113T010000Z,20200113T020000Z,N,20200112T231859.023Z,SELL,NL,N,N,28.50,EUR,6.0
1089603789,XBID_Hour_Power,20200113T010000Z,20200113T020000Z,N,20200112T231859.023Z,SELL,NL,N,N,28.50,EUR,6.0
1089603790,XBID_Hour_Power,20200113T010000Z,20200113T020000Z,N,20200112T231859.023Z,SELL,NL,N,N,28.50,EUR,6.0
1089603791,XBID_Hour_Power,20200113T010000Z,20200113T020000Z,N,20200112T231859.023Z,SELL,NL,N,N,28.50,EUR,6.0
1089603792,XBID_Hour_Power,20200113T010000Z,20200113T020000Z,N,20200112T231859.023Z,SELL,NL,N,N,28.50,EUR,6.0
1089603793,XBID_Hour_Power,20200113T010000Z,20200113T020000Z,N,20200112T231859.023Z,SELL,NL,N,N,28.50,EUR,6.0
1089603794,XBID_Hour_Power,20200113T010000Z,20200113T020000Z,N,20200112T231859.023Z,SELL,NL,N,N,28.50,EUR,6.0
1089603795,XBID_Hour_Power,20200113T010000Z,20200113T020000Z,N,20200112T231859.023Z,SELL,NL,N,N,28.50,EUR,6.0
1089603796,XBID_Hour_Power,20200113T010000Z,20200113T020000Z,N,20200112T231859.023Z,SELL,NL,N,N,28.50,EUR,6.0
1089603797,XBID_Hour_Power,20200113T010000Z,20200113T020000Z,N,20200112T231859.023Z,SELL,NL,N,N,28.50,EUR,6.0
1089603798,XBID_Hour_Power,20200113T010000Z,20200113T020000Z,N,20200112T231859.023Z,SELL,NL,N,N,28.50,EUR,2.0
1089604426,XBID_Hour_Power,20200113T050000Z,20200113T060000Z,N,20200112T232359.590Z,SELL,NL,N,N,39.00,EUR,4.3
1089604694,XBID_Hour_Power,20200113T010000Z,20200113T020000Z,N,20200112T232546.250Z,SELL,NL,N,Y,30.13,EUR,100.0
1089604715,XBID_Hour_Power,20200113T010000Z,20200113T020000Z,N,20200112T232551.513Z,SELL,NL,N,N,30.09,EUR,1.0
1089604716,XBID_Hour_Power,20200113T010000Z,20200113T020000Z,N,20200112T232551.513Z,SELL,NL,N,N,30.09,EUR,5.0
1089604717,XBID_Hour_Power,20200113T010000Z,20200113T020000Z,N,20200112T232551.513Z,SELL,NL,Y,U,30.00,EUR,14.0
1089604726,XBID_Hour_Power,20200113T010000Z,20200113T020000Z,N,20200112T232554.570Z,BUY,NL,N,N,30.39,EUR,3.0
1089606326,XBID_Hour_Power,20200113T020000Z,20200113T050000Z,N,20200112T234022.339Z,SELL,NL,N,Y,28.00,EUR,50.0
1089606679,XBID_Hour_Power,20200113T020000Z,20200113T030000Z,N,20200112T234401.314Z,SELL,NL,N,N,28.60,EUR,0.1
1089606680,XBID_Hour_Power,20200113T020000Z,20200113T030000Z,N,20200112T234401.314Z,SELL,NL,Y,U,28.60,EUR,16.0
1089607111,XBID_Hour_Power,20200113T020000Z,20200113T030000Z,N,20200112T235047.289Z,SELL,NL,N,N,28.79,EUR,20.0
1089607113,XBID_Hour_Power,20200113T020000Z,20200113T030000Z,N,20200112T235049.618Z,SELL,NL,N,N,28.80,EUR,20.0
1089607114,XBID_Hour_Power,20200113T010000Z,20200113T020000Z,N,20200112T235050.432Z,SELL,NL,N,Y,30.76,EUR,10.0
